initial leftsum: 131072
i: 16110, data[i]: 512, leftsum = 130560, rightSum = 512
i: 3856, data[i]: 1, leftsum = 88580, rightSum = 42492
i: 3855, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3854, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3853, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3852, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3851, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3850, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3849, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3848, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3847, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3846, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3845, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3844, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3843, data[i]: 0, leftsum = 88580, rightSum = 42492
i: 3842, data[i]: 1, leftsum = 88579, rightSum = 42493
i: 3841, data[i]: 0, leftsum = 88579, rightSum = 42493
i: 3840, data[i]: 1, leftsum = 88578, rightSum = 42494
i: 3839, data[i]: 1, leftsum = 88577, rightSum = 42495
i: 3838, data[i]: 0, leftsum = 88577, rightSum = 42495
i: 3837, data[i]: 1, leftsum = 88576, rightSum = 42496
i: 3836, data[i]: 0, leftsum = 88576, rightSum = 42496
i: 3835, data[i]: 8, leftsum = 88568, rightSum = 42504
i: 3834, data[i]: 8, leftsum = 88560, rightSum = 42512
i: 3833, data[i]: 4, leftsum = 88556, rightSum = 42516
i: 3832, data[i]: 4, leftsum = 88552, rightSum = 42520
i: 3831, data[i]: 1, leftsum = 88551, rightSum = 42521
i: 3830, data[i]: 1, leftsum = 88550, rightSum = 42522
i: 3829, data[i]: 2, leftsum = 88548, rightSum = 42524
i: 3828, data[i]: 2, leftsum = 88546, rightSum = 42526
i: 3827, data[i]: 2, leftsum = 88544, rightSum = 42528
i: 3826, data[i]: 2, leftsum = 88542, rightSum = 42530
i: 3825, data[i]: 1, leftsum = 88541, rightSum = 42531
i: 3824, data[i]: 1, leftsum = 88540, rightSum = 42532
i: 3823, data[i]: 1, leftsum = 88539, rightSum = 42533
i: 3822, data[i]: 1, leftsum = 88538, rightSum = 42534
i: 3821, data[i]: 0, leftsum = 88538, rightSum = 42534
i: 3820, data[i]: 0, leftsum = 88538, rightSum = 42534
i: 3819, data[i]: 0, leftsum = 88538, rightSum = 42534
i: 3818, data[i]: 0, leftsum = 88538, rightSum = 42534
i: 3817, data[i]: 2, leftsum = 88536, rightSum = 42536
i: 3816, data[i]: 8, leftsum = 88528, rightSum = 42544
i: 3815, data[i]: 4, leftsum = 88524, rightSum = 42548
i: 3814, data[i]: 4, leftsum = 88520, rightSum = 42552
i: 3813, data[i]: 8, leftsum = 88512, rightSum = 42560
i: 3812, data[i]: 2, leftsum = 88510, rightSum = 42562
i: 3811, data[i]: 2, leftsum = 88508, rightSum = 42564
i: 3810, data[i]: 2, leftsum = 88506, rightSum = 42566
i: 3809, data[i]: 2, leftsum = 88504, rightSum = 42568
i: 3808, data[i]: 4, leftsum = 88500, rightSum = 42572
i: 3807, data[i]: 4, leftsum = 88496, rightSum = 42576
i: 3806, data[i]: 4, leftsum = 88492, rightSum = 42580
i: 3805, data[i]: 4, leftsum = 88488, rightSum = 42584
i: 3804, data[i]: 2, leftsum = 88486, rightSum = 42586
i: 3803, data[i]: 2, leftsum = 88484, rightSum = 42588
i: 3802, data[i]: 1, leftsum = 88483, rightSum = 42589
i: 3801, data[i]: 0, leftsum = 88483, rightSum = 42589
i: 3800, data[i]: 1, leftsum = 88482, rightSum = 42590
i: 3799, data[i]: 2, leftsum = 88480, rightSum = 42592
i: 3798, data[i]: 2, leftsum = 88478, rightSum = 42594
i: 3797, data[i]: 2, leftsum = 88476, rightSum = 42596
i: 3796, data[i]: 4, leftsum = 88472, rightSum = 42600
i: 3795, data[i]: 1, leftsum = 88471, rightSum = 42601
i: 3794, data[i]: 0, leftsum = 88471, rightSum = 42601
i: 3793, data[i]: 1, leftsum = 88470, rightSum = 42602
i: 3792, data[i]: 2, leftsum = 88468, rightSum = 42604
i: 3791, data[i]: 1, leftsum = 88467, rightSum = 42605
i: 3790, data[i]: 0, leftsum = 88467, rightSum = 42605
i: 3789, data[i]: 0, leftsum = 88467, rightSum = 42605
i: 3788, data[i]: 1, leftsum = 88466, rightSum = 42606
i: 3787, data[i]: 0, leftsum = 88466, rightSum = 42606
i: 3786, data[i]: 0, leftsum = 88466, rightSum = 42606
i: 3785, data[i]: 0, leftsum = 88466, rightSum = 42606
i: 3784, data[i]: 0, leftsum = 88466, rightSum = 42606
i: 3783, data[i]: 0, leftsum = 88466, rightSum = 42606
i: 3782, data[i]: 0, leftsum = 88466, rightSum = 42606
i: 3781, data[i]: 1, leftsum = 88465, rightSum = 42607
i: 3780, data[i]: 1, leftsum = 88464, rightSum = 42608
i: 3779, data[i]: 4, leftsum = 88460, rightSum = 42612
i: 3778, data[i]: 2, leftsum = 88458, rightSum = 42614
i: 3777, data[i]: 2, leftsum = 88456, rightSum = 42616
i: 3776, data[i]: 1, leftsum = 88455, rightSum = 42617
i: 3775, data[i]: 1, leftsum = 88454, rightSum = 42618
i: 3774, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3773, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3772, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3771, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3770, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3769, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3768, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3767, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3766, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3765, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3764, data[i]: 0, leftsum = 88454, rightSum = 42618
i: 3763, data[i]: 1, leftsum = 88453, rightSum = 42619
i: 3762, data[i]: 0, leftsum = 88453, rightSum = 42619
i: 3761, data[i]: 1, leftsum = 88452, rightSum = 42620
i: 3760, data[i]: 0, leftsum = 88452, rightSum = 42620
i: 3759, data[i]: 1, leftsum = 88451, rightSum = 42621
i: 3758, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3757, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3756, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3755, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3754, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3753, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3752, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3751, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3750, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3749, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3748, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3747, data[i]: 0, leftsum = 88451, rightSum = 42621
i: 3746, data[i]: 1, leftsum = 88450, rightSum = 42622
i: 3745, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3744, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3743, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3742, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3741, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3740, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3739, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3738, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3737, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3736, data[i]: 0, leftsum = 88450, rightSum = 42622
i: 3735, data[i]: 1, leftsum = 88449, rightSum = 42623
i: 3734, data[i]: 0, leftsum = 88449, rightSum = 42623
i: 3733, data[i]: 0, leftsum = 88449, rightSum = 42623
i: 3732, data[i]: 0, leftsum = 88449, rightSum = 42623
i: 3731, data[i]: 1, leftsum = 88448, rightSum = 42624
i: 3730, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3729, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3728, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3727, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3726, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3725, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3724, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3723, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3722, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3721, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3720, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3719, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3718, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3717, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3716, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3715, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3714, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3713, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3712, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3711, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3710, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3709, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3708, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3707, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3706, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3705, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3704, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3703, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3702, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3701, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3700, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3699, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3698, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3697, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3696, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3695, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3694, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3693, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3692, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3691, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3690, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3689, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3688, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3687, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3686, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3685, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3684, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3683, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3682, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3681, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3680, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3679, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3678, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3677, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3676, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3675, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3674, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3673, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3672, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3671, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3670, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3669, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3668, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3667, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3666, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3665, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3664, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3663, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3662, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3661, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3660, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3659, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3658, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3657, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3656, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3655, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3654, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3653, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3652, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3651, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3650, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3649, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3648, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3647, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3646, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3645, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3644, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3643, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3642, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3641, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3640, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3639, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3638, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3637, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3636, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3635, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3634, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3633, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3632, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3631, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3630, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3629, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3628, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3627, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3626, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3625, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3624, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3623, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3622, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3621, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3620, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3619, data[i]: 0, leftsum = 88448, rightSum = 42624
i: 3618, data[i]: 8, leftsum = 88440, rightSum = 42632
i: 3617, data[i]: 2, leftsum = 88438, rightSum = 42634
i: 3616, data[i]: 2, leftsum = 88436, rightSum = 42636
i: 3615, data[i]: 4, leftsum = 88432, rightSum = 42640
i: 3614, data[i]: 16, leftsum = 88416, rightSum = 42656
i: 3613, data[i]: 16, leftsum = 88400, rightSum = 42672
i: 3612, data[i]: 16, leftsum = 88384, rightSum = 42688
i: 3611, data[i]: 2, leftsum = 88382, rightSum = 42690
i: 3610, data[i]: 2, leftsum = 88380, rightSum = 42692
i: 3609, data[i]: 2, leftsum = 88378, rightSum = 42694
i: 3608, data[i]: 2, leftsum = 88376, rightSum = 42696
i: 3607, data[i]: 2, leftsum = 88374, rightSum = 42698
i: 3606, data[i]: 2, leftsum = 88372, rightSum = 42700
i: 3605, data[i]: 2, leftsum = 88370, rightSum = 42702
i: 3604, data[i]: 2, leftsum = 88368, rightSum = 42704
i: 3603, data[i]: 16, leftsum = 88352, rightSum = 42720
i: 3602, data[i]: 2, leftsum = 88350, rightSum = 42722
i: 3601, data[i]: 1, leftsum = 88349, rightSum = 42723
i: 3600, data[i]: 1, leftsum = 88348, rightSum = 42724
i: 3599, data[i]: 1, leftsum = 88347, rightSum = 42725
i: 3598, data[i]: 0, leftsum = 88347, rightSum = 42725
i: 3597, data[i]: 1, leftsum = 88346, rightSum = 42726
i: 3596, data[i]: 1, leftsum = 88345, rightSum = 42727
i: 3595, data[i]: 1, leftsum = 88344, rightSum = 42728
i: 3594, data[i]: 8, leftsum = 88336, rightSum = 42736
i: 3593, data[i]: 8, leftsum = 88328, rightSum = 42744
i: 3592, data[i]: 8, leftsum = 88320, rightSum = 42752
i: 3591, data[i]: 16, leftsum = 88304, rightSum = 42768
i: 3590, data[i]: 4, leftsum = 88300, rightSum = 42772
i: 3589, data[i]: 4, leftsum = 88296, rightSum = 42776
i: 3588, data[i]: 8, leftsum = 88288, rightSum = 42784
i: 3587, data[i]: 8, leftsum = 88280, rightSum = 42792
i: 3586, data[i]: 8, leftsum = 88272, rightSum = 42800
i: 3585, data[i]: 16, leftsum = 88256, rightSum = 42816
i: 3584, data[i]: 16, leftsum = 88240, rightSum = 42832
i: 3583, data[i]: 2, leftsum = 88238, rightSum = 42834
i: 3582, data[i]: 2, leftsum = 88236, rightSum = 42836
i: 3581, data[i]: 2, leftsum = 88234, rightSum = 42838
i: 3580, data[i]: 1, leftsum = 88233, rightSum = 42839
i: 3579, data[i]: 1, leftsum = 88232, rightSum = 42840
i: 3578, data[i]: 1, leftsum = 88231, rightSum = 42841
i: 3577, data[i]: 0, leftsum = 88231, rightSum = 42841
i: 3576, data[i]: 0, leftsum = 88231, rightSum = 42841
i: 3575, data[i]: 1, leftsum = 88230, rightSum = 42842
i: 3574, data[i]: 0, leftsum = 88230, rightSum = 42842
i: 3573, data[i]: 1, leftsum = 88229, rightSum = 42843
i: 3572, data[i]: 1, leftsum = 88228, rightSum = 42844
i: 3571, data[i]: 2, leftsum = 88226, rightSum = 42846
i: 3570, data[i]: 2, leftsum = 88224, rightSum = 42848
i: 3569, data[i]: 16, leftsum = 88208, rightSum = 42864
i: 3568, data[i]: 16, leftsum = 88192, rightSum = 42880
i: 3567, data[i]: 64, leftsum = 88128, rightSum = 42944
i: 3566, data[i]: 64, leftsum = 88064, rightSum = 43008
i: 3565, data[i]: 32, leftsum = 88032, rightSum = 43040
i: 3564, data[i]: 32, leftsum = 88000, rightSum = 43072
i: 3563, data[i]: 16, leftsum = 87984, rightSum = 43088
i: 3562, data[i]: 8, leftsum = 87976, rightSum = 43096
i: 3561, data[i]: 8, leftsum = 87968, rightSum = 43104
i: 3560, data[i]: 8, leftsum = 87960, rightSum = 43112
i: 3559, data[i]: 8, leftsum = 87952, rightSum = 43120
i: 3558, data[i]: 16, leftsum = 87936, rightSum = 43136
i: 3557, data[i]: 4, leftsum = 87932, rightSum = 43140
i: 3556, data[i]: 2, leftsum = 87930, rightSum = 43142
i: 3555, data[i]: 2, leftsum = 87928, rightSum = 43144
i: 3554, data[i]: 2, leftsum = 87926, rightSum = 43146
i: 3553, data[i]: 2, leftsum = 87924, rightSum = 43148
i: 3552, data[i]: 4, leftsum = 87920, rightSum = 43152
i: 3551, data[i]: 8, leftsum = 87912, rightSum = 43160
i: 3550, data[i]: 8, leftsum = 87904, rightSum = 43168
i: 3549, data[i]: 32, leftsum = 87872, rightSum = 43200
i: 3548, data[i]: 8, leftsum = 87864, rightSum = 43208
i: 3547, data[i]: 2, leftsum = 87862, rightSum = 43210
i: 3546, data[i]: 2, leftsum = 87860, rightSum = 43212
i: 3545, data[i]: 4, leftsum = 87856, rightSum = 43216
i: 3544, data[i]: 4, leftsum = 87852, rightSum = 43220
i: 3543, data[i]: 1, leftsum = 87851, rightSum = 43221
i: 3542, data[i]: 0, leftsum = 87851, rightSum = 43221
i: 3541, data[i]: 0, leftsum = 87851, rightSum = 43221
i: 3540, data[i]: 0, leftsum = 87851, rightSum = 43221
i: 3539, data[i]: 0, leftsum = 87851, rightSum = 43221
i: 3538, data[i]: 0, leftsum = 87851, rightSum = 43221
i: 3537, data[i]: 0, leftsum = 87851, rightSum = 43221
i: 3536, data[i]: 0, leftsum = 87851, rightSum = 43221
i: 3535, data[i]: 1, leftsum = 87850, rightSum = 43222
i: 3534, data[i]: 0, leftsum = 87850, rightSum = 43222
i: 3533, data[i]: 0, leftsum = 87850, rightSum = 43222
i: 3532, data[i]: 0, leftsum = 87850, rightSum = 43222
i: 3531, data[i]: 0, leftsum = 87850, rightSum = 43222
i: 3530, data[i]: 0, leftsum = 87850, rightSum = 43222
i: 3529, data[i]: 0, leftsum = 87850, rightSum = 43222
i: 3528, data[i]: 1, leftsum = 87849, rightSum = 43223
i: 3527, data[i]: 0, leftsum = 87849, rightSum = 43223
i: 3526, data[i]: 0, leftsum = 87849, rightSum = 43223
i: 3525, data[i]: 0, leftsum = 87849, rightSum = 43223
i: 3524, data[i]: 1, leftsum = 87848, rightSum = 43224
i: 3523, data[i]: 4, leftsum = 87844, rightSum = 43228
i: 3522, data[i]: 4, leftsum = 87840, rightSum = 43232
i: 3521, data[i]: 2, leftsum = 87838, rightSum = 43234
i: 3520, data[i]: 1, leftsum = 87837, rightSum = 43235
i: 3519, data[i]: 1, leftsum = 87836, rightSum = 43236
i: 3518, data[i]: 1, leftsum = 87835, rightSum = 43237
i: 3517, data[i]: 1, leftsum = 87834, rightSum = 43238
i: 3516, data[i]: 2, leftsum = 87832, rightSum = 43240
i: 3515, data[i]: 4, leftsum = 87828, rightSum = 43244
i: 3514, data[i]: 4, leftsum = 87824, rightSum = 43248
i: 3513, data[i]: 2, leftsum = 87822, rightSum = 43250
i: 3512, data[i]: 1, leftsum = 87821, rightSum = 43251
i: 3511, data[i]: 1, leftsum = 87820, rightSum = 43252
i: 3510, data[i]: 2, leftsum = 87818, rightSum = 43254
i: 3509, data[i]: 1, leftsum = 87817, rightSum = 43255
i: 3508, data[i]: 0, leftsum = 87817, rightSum = 43255
i: 3507, data[i]: 1, leftsum = 87816, rightSum = 43256
i: 3506, data[i]: 0, leftsum = 87816, rightSum = 43256
i: 3505, data[i]: 8, leftsum = 87808, rightSum = 43264
i: 3504, data[i]: 8, leftsum = 87800, rightSum = 43272
i: 3503, data[i]: 4, leftsum = 87796, rightSum = 43276
i: 3502, data[i]: 4, leftsum = 87792, rightSum = 43280
i: 3501, data[i]: 8, leftsum = 87784, rightSum = 43288
i: 3500, data[i]: 8, leftsum = 87776, rightSum = 43296
i: 3499, data[i]: 32, leftsum = 87744, rightSum = 43328
i: 3498, data[i]: 8, leftsum = 87736, rightSum = 43336
i: 3497, data[i]: 8, leftsum = 87728, rightSum = 43344
i: 3496, data[i]: 16, leftsum = 87712, rightSum = 43360
i: 3495, data[i]: 32, leftsum = 87680, rightSum = 43392
i: 3494, data[i]: 2, leftsum = 87678, rightSum = 43394
i: 3493, data[i]: 1, leftsum = 87677, rightSum = 43395
i: 3492, data[i]: 0, leftsum = 87677, rightSum = 43395
i: 3491, data[i]: 0, leftsum = 87677, rightSum = 43395
i: 3490, data[i]: 0, leftsum = 87677, rightSum = 43395
i: 3489, data[i]: 0, leftsum = 87677, rightSum = 43395
i: 3488, data[i]: 1, leftsum = 87676, rightSum = 43396
i: 3487, data[i]: 0, leftsum = 87676, rightSum = 43396
i: 3486, data[i]: 1, leftsum = 87675, rightSum = 43397
i: 3485, data[i]: 1, leftsum = 87674, rightSum = 43398
i: 3484, data[i]: 1, leftsum = 87673, rightSum = 43399
i: 3483, data[i]: 0, leftsum = 87673, rightSum = 43399
i: 3482, data[i]: 0, leftsum = 87673, rightSum = 43399
i: 3481, data[i]: 0, leftsum = 87673, rightSum = 43399
i: 3480, data[i]: 0, leftsum = 87673, rightSum = 43399
i: 3479, data[i]: 0, leftsum = 87673, rightSum = 43399
i: 3478, data[i]: 0, leftsum = 87673, rightSum = 43399
i: 3477, data[i]: 0, leftsum = 87673, rightSum = 43399
i: 3476, data[i]: 1, leftsum = 87672, rightSum = 43400
i: 3475, data[i]: 0, leftsum = 87672, rightSum = 43400
